step,bin_idx,weight,mean_reward,n_samples,n_falls,mean_ep_len,mean_vx_at_term,r_en
2064,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2064,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2064,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2064,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2064,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2112,0,0.666667,0.938702,64,1,995.219,0.152985,0.458644
2112,1,0.333333,0.688298,31,7,907.774,0.189965,0.510490
2112,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2112,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2112,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2112,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2112,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2112,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2160,0,0.666667,0.940529,71,3,971.775,0.131141,0.456849
2160,1,0.333333,0.699218,24,6,886.417,0.223764,0.521852
2160,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2160,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2160,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2160,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2160,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2160,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2208,0,0.666667,0.944816,90,4,976.689,0.133183,0.458521
2208,1,0.333333,0.689620,34,7,947.353,0.235938,0.511022
2208,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2208,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2208,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2208,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2208,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2208,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2256,0,0.666667,0.946982,111,3,990.613,0.168878,0.464740
2256,1,0.333333,0.697560,36,7,921.861,0.246531,0.522927
2256,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2256,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2256,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2256,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2256,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2256,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2304,0,0.666667,0.948387,114,2,990.842,0.157642,0.472221
2304,1,0.333333,0.708666,50,18,830.420,0.184810,0.537159
2304,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2304,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2304,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2304,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2304,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2304,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2352,0,0.666667,0.951312,154,2,998.234,0.180589,0.475105
2352,1,0.333333,0.712262,76,22,891.671,0.247645,0.546594
2352,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2352,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2352,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2352,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2352,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2352,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2400,0,0.666667,0.952916,241,3,993.320,0.184451,0.482266
2400,1,0.333333,0.710352,124,25,920.210,0.203388,0.541013
2400,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2400,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2400,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2400,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2400,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2400,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2448,0,0.666667,0.954497,337,3,995.552,0.196027,0.487191
2448,1,0.333333,0.711444,148,27,940.365,0.213145,0.541842
2448,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2448,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2448,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2448,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2448,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2448,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2496,0,0.666667,0.955632,339,3,996.212,0.195678,0.494501
2496,1,0.333333,0.725061,141,23,931.560,0.236434,0.563533
2496,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2496,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2496,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2496,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2496,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2496,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2544,0,0.666667,0.958144,281,3,993.470,0.198159,0.505477
2544,1,0.333333,0.730239,110,26,865.755,0.222242,0.567294
2544,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2544,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2544,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2544,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2544,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2544,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2592,0,0.666667,0.960216,154,7,982.318,0.220046,0.513674
2592,1,0.333333,0.725525,72,24,797.306,0.225816,0.563441
2592,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2592,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2592,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
