condition,seed,bin_idx,rollout,fall_step,tracking_error,epte_sp,v_x_mean,v_x_signed_mean,vfc,action_rate,term_reason,duty_factor,stride_freq_hz,stride_length_m
uniform,0,0,70,999,0.4096646308898926,0.41025498509407043,0.15820389986038208,0.14858287572860718,0.5943315029144287,0.21697214245796204,time_out,0.6677500009536743,2.0875000953674316,0.0711774230003357
uniform,0,0,71,999,0.1788126826286316,0.17963387072086334,0.255075603723526,0.25474870204925537,1.0189948081970215,0.2505861818790436,time_out,0.609000027179718,2.6374998092651367,0.09658719599246979
uniform,0,0,72,999,0.14815658330917358,0.14900842308998108,0.2537667751312256,0.2536558508872986,1.0146234035491943,0.24987302720546722,time_out,0.6097500324249268,2.674999952316284,0.09482461959123611
uniform,0,0,73,999,0.27985283732414246,0.2805730104446411,0.18699423968791962,0.18599554896354675,0.743982195854187,0.2251759022474289,time_out,0.640500009059906,2.0374999046325684,0.09128616005182266
uniform,0,0,74,999,0.204018235206604,0.20481424033641815,0.27862605452537537,0.2784234881401062,1.1136939525604248,0.25591686367988586,time_out,0.5827500224113464,2.862499952316284,0.09726584702730179
uniform,0,0,75,999,0.32427650690078735,0.32495224475860596,0.17904087901115417,0.1789211630821228,0.7156846523284912,0.22020010650157928,time_out,0.6480000019073486,2.049999952316284,0.08727861940860748
uniform,0,0,76,999,0.31855252385139465,0.3192339837551117,0.300464391708374,0.3000049889087677,1.2000199556350708,0.2584822475910187,time_out,0.5494999885559082,3.049999952316284,0.09836228936910629
uniform,0,0,77,999,0.33147481083869934,0.3321433663368225,0.16972161829471588,0.16947874426841736,0.6779149770736694,0.22588199377059937,time_out,0.6620000004768372,2.049999952316284,0.08267255872488022
uniform,0,0,78,999,0.3239361345767975,0.32461223006248474,0.3227258026599884,0.3225844204425812,1.2903376817703247,0.2641974687576294,time_out,0.5540000200271606,3.200000047683716,0.10080762952566147
uniform,0,0,79,999,0.26670071482658386,0.2674340307712555,0.2926102876663208,0.29190361499786377,1.167614459991455,0.26007115840911865,time_out,0.5564999580383301,3.0250000953674316,0.0964970588684082
uniform,0,0,80,999,0.2380155771970749,0.23877756297588348,0.21897482872009277,0.2181880623102188,0.8727522492408752,0.24014154076576233,time_out,0.6317499876022339,2.375,0.09186866134405136
uniform,0,0,81,999,0.3612208366394043,0.36185964941978455,0.3309940695762634,0.3306120038032532,1.3224480152130127,0.2697932720184326,time_out,0.5417500138282776,3.1624999046325684,0.1045413464307785
uniform,0,0,82,999,0.1758989691734314,0.17672307789325714,0.25101983547210693,0.2498447597026825,0.99937903881073,0.24756382405757904,time_out,0.6115000247955322,2.575000047683716,0.09702708572149277
uniform,0,0,83,999,0.22910305857658386,0.22987397015094757,0.28335708379745483,0.2832963168621063,1.1331852674484253,0.25854605436325073,time_out,0.5865000486373901,2.862499952316284,0.09896814823150635
uniform,0,0,84,999,0.39836210012435913,0.3989637494087219,0.3412732779979706,0.340956449508667,1.363825798034668,0.27264198660850525,time_out,0.5479999780654907,3.2624998092651367,0.10450772941112518
uniform,0,0,85,999,0.16303063929080963,0.16386762261390686,0.23222243785858154,0.232002854347229,0.928011417388916,0.24448347091674805,time_out,0.6232500076293945,2.450000047683716,0.09469503909349442
uniform,0,0,86,999,0.2684800922870636,0.26921162009239197,0.19664645195007324,0.19638535380363464,0.7855414152145386,0.2399522215127945,time_out,0.6537500023841858,2.2874999046325684,0.0858515277504921
uniform,0,0,87,999,0.24549072980880737,0.24624525010585785,0.29414457082748413,0.2938811779022217,1.1755247116088867,0.2564416825771332,time_out,0.5820000171661377,2.9375,0.10004465281963348
uniform,0,0,88,999,0.28988009691238403,0.29059022665023804,0.18407076597213745,0.18126706779003143,0.7250682711601257,0.22518935799598694,time_out,0.6462500095367432,2.1750001907348633,0.08334117382764816
uniform,0,0,89,999,0.16767963767051697,0.16851197183132172,0.2643042504787445,0.26409682631492615,1.0563873052597046,0.25264406204223633,time_out,0.5989999771118164,2.762500047683716,0.0956006571650505
uniform,0,0,90,999,0.24270230531692505,0.24345962703227997,0.19800244271755219,0.19468599557876587,0.7787439823150635,0.2295500636100769,time_out,0.6439999938011169,2.1624999046325684,0.09002821147441864
uniform,0,0,91,999,0.230389803647995,0.23115941882133484,0.28674790263175964,0.28652891516685486,1.1461156606674194,0.25854507088661194,time_out,0.5792499780654907,2.8874998092651367,0.0992307960987091
uniform,0,0,92,999,0.1798248142004013,0.18064500391483307,0.2436714768409729,0.24356789886951447,0.9742715954780579,0.2436988651752472,time_out,0.6042500138282776,2.5999999046325684,0.09367996454238892
uniform,0,0,93,999,0.2966594099998474,0.2973627746105194,0.3056480586528778,0.3047727346420288,1.2190909385681152,0.2597622275352478,time_out,0.5429999828338623,3.112499952316284,0.09791895002126694
uniform,0,0,94,999,0.18215113878250122,0.18296900391578674,0.24319259822368622,0.24289411306381226,0.971576452255249,0.2485668659210205,time_out,0.6210000514984131,2.5375001430511475,0.09572181105613708
uniform,0,0,95,999,0.4169946014881134,0.4175776243209839,0.34352266788482666,0.3427891135215759,1.3711564540863037,0.2688151001930237,time_out,0.5414999723434448,3.2874999046325684,0.10427045822143555
uniform,0,0,96,999,0.2103968858718872,0.2111864984035492,0.26534295082092285,0.26379287242889404,1.0551714897155762,0.25113385915756226,time_out,0.6007499694824219,2.6875,0.09815549105405807
uniform,0,0,97,999,0.1895064264535904,0.19031693041324615,0.26922518014907837,0.26822468638420105,1.0728987455368042,0.25175338983535767,time_out,0.5847499966621399,2.825000047683716,0.09494678676128387
uniform,0,0,98,999,0.2000286728143692,0.2008286565542221,0.2693782150745392,0.26881781220436096,1.0752712488174438,0.25098949670791626,time_out,0.5924999713897705,2.75,0.0977519303560257
uniform,0,0,99,999,0.3153969347476959,0.31608155369758606,0.3188455104827881,0.3185994625091553,1.274397850036621,0.2701190710067749,time_out,0.5607500076293945,3.1625001430511475,0.10074290633201599
uniform,0,1,0,999,0.09800402820110321,0.0989060252904892,0.772896945476532,0.7727373838424683,1.0303165912628174,0.45654693245887756,time_out,0.5642499923706055,4.137499809265137,0.18676432967185974
uniform,0,1,1,999,0.14152130484580994,0.1423797756433487,0.8267579078674316,0.8266332745552063,1.1021777391433716,0.4450708031654358,time_out,0.5195000171661377,4.462499618530273,0.1852399706840515
uniform,0,1,2,999,0.13599294424057007,0.13685695827007294,0.825188159942627,0.8250247836112976,1.1000330448150635,0.4460885226726532,time_out,0.5249999761581421,4.449999809265137,0.18539883196353912
uniform,0,1,3,999,0.05764243006706238,0.0585847906768322,0.731182336807251,0.7310494184494019,0.9747325778007507,0.47493135929107666,time_out,0.625249981880188,3.9250001907348633,0.186254620552063
uniform,0,1,4,999,0.1082853376865387,0.10917706042528152,0.7859899401664734,0.7859470844268799,1.0479295253753662,0.4492439329624176,time_out,0.5454999804496765,4.287500381469727,0.18331125378608704
uniform,0,1,5,999,0.11974991858005524,0.1206301674246788,0.8019067645072937,0.8017259836196899,1.0689680576324463,0.4495546817779541,time_out,0.5357500314712524,4.349999904632568,0.1843048334121704
uniform,0,1,6,999,0.1055472120642662,0.1064416691660881,0.7915118932723999,0.7913677096366882,1.055156946182251,0.45331424474716187,time_out,0.5479999780654907,4.224999904632568,0.1873059719800949
uniform,0,1,7,999,0.11132128536701202,0.11220996826887131,0.7986886501312256,0.7986040711402893,1.064805507659912,0.45744961500167847,time_out,0.5444999933242798,4.3125,0.1851835548877716
uniform,0,1,8,999,0.06816105544567108,0.06909289956092834,0.7356252074241638,0.7355296015739441,0.9807061553001404,0.4682742655277252,time_out,0.6134999990463257,3.9250001907348633,0.1873960644006729
uniform,0,1,9,999,0.10006498545408249,0.10096492618322372,0.7786445021629333,0.7784920930862427,1.0379894971847534,0.44946277141571045,time_out,0.5457499623298645,4.212499618530273,0.1848052591085434
uniform,0,1,10,999,0.07817080616950989,0.07909263670444489,0.7748755812644958,0.7747297883033752,1.032973051071167,0.4580710232257843,time_out,0.562250018119812,4.150000095367432,0.186681866645813
uniform,0,1,11,999,0.1589733362197876,0.15981437265872955,0.8363932371139526,0.8362665176391602,1.11502206325531,0.4476304352283478,time_out,0.5175000429153442,4.5,0.1858370006084442
uniform,0,1,12,999,0.08006802201271057,0.08098796010017395,0.7471467852592468,0.7471175193786621,0.9961566925048828,0.45069819688796997,time_out,0.5652499794960022,4.087500095367432,0.18278104066848755
uniform,0,1,13,999,0.15598925948143005,0.15683327615261078,0.8152995705604553,0.8151259422302246,1.0868346691131592,0.4440006613731384,time_out,0.5307499766349792,4.425000190734863,0.18420924246311188
uniform,0,1,14,999,0.1397247165441513,0.1405850052833557,0.8046101331710815,0.8045000433921814,1.0726667642593384,0.44258183240890503,time_out,0.5257500410079956,4.412500381469727,0.1823229342699051
uniform,0,1,15,999,0.06638183444738388,0.06731545925140381,0.7417019009590149,0.7416293621063232,0.9888391494750977,0.480261892080307,time_out,0.6297500133514404,3.9375,0.18835031986236572
