step,bin_idx,weight,mean_reward,n_samples,n_falls,mean_ep_len,mean_vx_at_term,r_en
768,5,0.125000,0.000000,175,171,294.246,0.173244,0.000000
768,6,0.125000,0.000000,207,203,293.773,0.143450,0.000000
768,7,0.125000,0.000000,219,215,240.840,0.125352,0.000000
816,0,0.125000,0.725368,173,173,112.474,0.195863,0.000000
816,1,0.125000,0.215341,193,193,133.881,0.246068,0.000000
816,2,0.125000,0.015097,221,219,149.914,0.261977,0.000000
816,3,0.125000,0.000313,244,241,184.930,0.278264,0.000000
816,4,0.125000,0.000001,263,262,188.414,0.267373,0.000000
816,5,0.125000,0.000000,282,277,225.543,0.244010,0.000000
816,6,0.125000,0.000000,294,289,227.068,0.209454,0.000000
816,7,0.125000,0.000000,314,309,221.150,0.181218,0.000000
864,0,0.125000,0.714307,191,191,109.298,0.244728,0.000000
864,1,0.125000,0.209952,198,198,119.758,0.326984,0.000000
864,2,0.125000,0.013048,225,225,132.044,0.319470,0.000000
864,3,0.125000,0.000264,258,257,141.140,0.333119,0.000000
864,4,0.125000,0.000001,276,273,155.989,0.347745,0.000000
864,5,0.125000,0.000000,282,281,166.163,0.278699,0.000000
864,6,0.125000,0.000000,271,270,143.251,0.276784,0.000000
864,7,0.125000,0.000000,274,274,131.434,0.249010,0.000000
912,0,0.125000,0.734373,160,160,113.481,0.206601,0.000000
912,1,0.125000,0.229108,172,172,111.483,0.279264,0.000000
912,2,0.125000,0.019096,181,181,120.210,0.289420,0.000000
912,3,0.125000,0.000342,134,134,121.813,0.301024,0.000000
912,4,0.125000,0.000001,197,197,118.558,0.304154,0.000000
912,5,0.125000,0.000000,203,202,130.276,0.290297,0.000000
912,6,0.125000,0.000000,219,217,135.612,0.299955,0.000000
912,7,0.125000,0.000000,185,185,104.503,0.268609,0.000000
960,0,0.125000,0.734831,141,141,121.149,0.212968,0.000000
960,1,0.125000,0.214119,138,138,120.768,0.244871,0.000000
960,2,0.125000,0.017905,151,151,125.781,0.264342,0.000000
960,3,0.125000,0.000363,147,145,131.578,0.295000,0.000000
960,4,0.125000,0.000001,153,152,135.314,0.225690,0.000000
960,5,0.125000,0.000000,130,130,122.985,0.245484,0.000000
960,6,0.125000,0.000000,165,163,132.830,0.238664,0.000000
960,7,0.125000,0.000000,163,162,127.117,0.199153,0.000000
1008,0,0.125000,0.721114,174,174,133.644,0.233306,0.000000
1008,1,0.125000,0.205922,168,168,132.905,0.272513,0.000000
1008,2,0.125000,0.017662,198,198,138.323,0.291271,0.000000
1008,3,0.125000,0.000280,183,183,133.530,0.278288,0.000000
1008,4,0.125000,0.000001,159,159,137.465,0.304026,0.000000
1008,5,0.125000,0.000000,170,170,125.900,0.248368,0.000000
1008,6,0.125000,0.000001,165,164,128.479,0.225888,0.000000
1008,7,0.125000,0.000000,191,191,131.838,0.215025,0.000000
1056,0,0.125000,0.735131,184,184,148.995,0.243392,0.000000
1056,1,0.125000,0.229656,186,186,145.011,0.302499,0.000000
1056,2,0.125000,0.017357,184,183,152.348,0.338761,0.000000
1056,3,0.125000,0.000379,185,185,140.616,0.324968,0.000000
1056,4,0.125000,0.000001,166,166,152.428,0.295850,0.000000
1056,5,0.125000,0.000000,185,185,137.854,0.240579,0.000000
1056,6,0.125000,0.000000,205,205,135.834,0.220125,0.000000
1056,7,0.125000,0.000000,190,190,119.411,0.190312,0.000000
1104,0,0.125000,0.749562,217,217,143.147,0.252022,0.000000
1104,1,0.125000,0.234773,230,230,141.322,0.278943,0.000000
1104,2,0.125000,0.018864,226,226,141.473,0.336428,0.000000
1104,3,0.125000,0.000556,193,193,128.560,0.325801,0.000000
1104,4,0.125000,0.000002,179,179,126.369,0.309082,0.000000
1104,5,0.125000,0.000000,210,210,124.110,0.286978,0.000000
1104,6,0.125000,0.000000,236,236,122.093,0.223060,0.000000
1104,7,0.125000,0.000000,209,209,117.847,0.197716,0.000000
1152,0,0.125000,0.763673,246,246,137.268,0.263260,0.000000
1152,1,0.125000,0.261448,249,249,126.960,0.295323,0.000000
1152,2,0.125000,0.023106,251,251,137.869,0.332320,0.000000
1152,3,0.125000,0.000606,289,289,135.273,0.341648,0.000000
1152,4,0.125000,0.000004,238,237,141.643,0.323562,0.000000
1152,5,0.125000,0.000000,238,238,118.773,0.331868,0.000000
1152,6,0.125000,0.000000,226,226,115.013,0.260024,0.000000
1152,7,0.125000,0.000000,193,193,107.829,0.257562,0.000000
1200,0,0.125000,0.766248,262,262,127.504,0.261561,0.000000
1200,1,0.125000,0.283263,284,284,119.567,0.310983,0.000000
1200,2,0.125000,0.026687,279,279,115.018,0.349322,0.000000
1200,3,0.125000,0.000654,279,279,119.986,0.352309,0.000000
1200,4,0.125000,0.000003,269,269,104.770,0.395520,0.000000
1200,5,0.125000,0.000000,279,279,108.384,0.327234,0.000000
1200,6,0.125000,0.000000,249,249,101.205,0.362129,0.000000
1200,7,0.125000,0.000000,243,243,101.037,0.271577,0.000000
1248,0,0.125000,0.786014,159,159,122.164,0.279015,0.000000
1248,1,0.125000,0.277425,184,184,109.614,0.306743,0.000000
1248,2,0.125000,0.028697,165,165,105.630,0.364667,0.000000
1248,3,0.125000,0.000464,178,178,109.084,0.382754,0.000000
1248,4,0.125000,0.000002,163,163,107.117,0.358616,0.000000
1248,5,0.125000,0.000000,191,191,99.518,0.328336,0.000000
1248,6,0.125000,0.000000,197,197,99.695,0.303438,0.000000
1248,7,0.125000,0.000000,206,206,96.728,0.264664,0.000000
1296,0,0.125000,0.774495,106,106,124.264,0.379123,0.000000
1296,1,0.125000,0.243087,154,154,110.688,0.424498,0.000000
1296,2,0.125000,0.017940,133,133,108.955,0.458152,0.000000
1296,3,0.125000,0.000267,140,140,108.029,0.364380,0.000000
1296,4,0.125000,0.000001,172,172,108.453,0.336495,0.000000
1296,5,0.125000,0.000000,177,177,103.356,0.301418,0.000000
1296,6,0.125000,0.000000,208,208,102.606,0.236418,0.000000
1296,7,0.125000,0.000000,209,209,104.995,0.208496,0.000000
1344,0,0.125000,0.780951,141,141,133.638,0.349336,0.000000
1344,1,0.125000,0.249686,185,185,122.811,0.422440,0.000000
1344,2,0.125000,0.017507,184,184,125.505,0.452662,0.000000
1344,3,0.125000,0.000259,210,210,125.938,0.457923,0.000000
1344,4,0.125000,0.000001,184,184,124.261,0.381145,0.000000
1344,5,0.125000,0.000000,193,193,115.741,0.342619,0.000000
1344,6,0.125000,0.000000,208,208,114.471,0.265038,0.000000
1344,7,0.125000,0.000000,207,207,112.261,0.201683,0.000000
1392,0,0.125000,0.777139,181,181,154.912,0.400583,0.000000
1392,1,0.125000,0.269070,191,191,134.853,0.474048,0.000000
1392,2,0.125000,0.019097,233,233,134.356,0.484397,0.000000
1392,3,0.125000,0.000407,242,242,123.599,0.480867,0.000000
1392,4,0.125000,0.000002,258,258,132.500,0.482311,0.000000
1392,5,0.125000,0.000000,203,203,119.172,0.443923,0.000000
1392,6,0.125000,0.000000,220,220,106.336,0.389738,0.000000
1392,7,0.125000,0.000000,188,188,116.559,0.317078,0.000000
1440,0,0.125000,0.799957,162,162,149.877,0.406286,0.000000
1440,1,0.125000,0.275220,234,234,145.282,0.459563,0.000000
1440,2,0.125000,0.022037,285,285,123.235,0.476354,0.000000
1440,3,0.125000,0.000387,271,271,122.590,0.529833,0.000000
1440,4,0.125000,0.000002,285,285,113.130,0.529221,0.000000
1440,5,0.125000,0.000000,274,274,106.620,0.495045,0.000000
1440,6,0.125000,0.000000,267,267,97.150,0.495064,0.000000
1440,7,0.125000,0.000000,242,242,90.698,0.425976,0.000000
1488,0,0.125000,0.804057,192,192,159.401,0.421367,0.000000
1488,1,0.125000,0.298649,295,295,124.542,0.455441,0.000000
1488,2,0.125000,0.025869,354,354,108.331,0.491723,0.000000
1488,3,0.125000,0.000542,351,351,96.926,0.518640,0.000000
1488,4,0.125000,0.000004,384,384,90.250,0.511843,0.000000
1488,5,0.125000,0.000000,398,398,78.962,0.526618,0.000000
1488,6,0.125000,0.000000,344,344,76.532,0.505418,0.000000
1488,7,0.125000,0.000000,364,364,70.536,0.502229,0.000000
1536,0,0.125000,0.808988,199,199,155.799,0.407682,0.000000
1536,1,0.125000,0.327134,316,316,109.054,0.451572,0.000000
1536,2,0.125000,0.029359,381,381,82.672,0.505888,0.000000
1536,3,0.125000,0.000639,415,415,65.506,0.526448,0.000000
1536,4,0.125000,0.000004,366,366,58.347,0.529353,0.000000
1536,5,0.125000,0.000000,391,391,54.803,0.523685,0.000000
1536,6,0.125000,0.000000,375,375,52.325,0.512148,0.000000
1536,7,0.125000,0.000000,404,404,50.708,0.494952,0.000000
1584,0,0.125000,0.804287,177,177,144.836,0.399486,0.000000
1584,1,0.125000,0.308337,343,343,96.271,0.456594,0.000000
1584,2,0.125000,0.023843,419,419,67.976,0.501457,0.000000
1584,3,0.125000,0.000328,369,369,55.369,0.508187,0.000000
1584,4,0.125000,0.000001,413,413,49.288,0.474228,0.000000
1584,5,0.125000,0.000000,378,378,46.283,0.454852,0.000000
1584,6,0.125000,0.000000,340,340,42.050,0.434381,0.000000
1584,7,0.125000,0.000000,381,381,40.496,0.399912,0.000000
1632,0,0.125000,0.800982,152,152,159.270,0.423910,0.000000
1632,1,0.125000,0.305321,397,397,91.224,0.475801,0.000000
1632,2,0.125000,0.024847,391,391,61.985,0.520999,0.000000
1632,3,0.125000,0.000328,405,405,48.886,0.516714,0.000000
1632,4,0.125000,0.000001,379,379,43.726,0.490457,0.000000
1632,5,0.125000,0.000000,390,390,39.726,0.463326,0.000000
1632,6,0.125000,0.000000,409,409,37.469,0.425483,0.000000
1632,7,0.125000,0.000000,390,390,35.062,0.401151,0.000000
1680,0,0.125000,0.799563,150,150,158.533,0.445915,0.000000
1680,1,0.125000,0.325471,387,387,91.902,0.463580,0.000000
1680,2,0.125000,0.029026,403,403,55.238,0.546618,0.000000
1680,3,0.125000,0.000549,394,394,44.919,0.550914,0.000000
1680,4,0.125000,0.000001,391,391,39.652,0.532103,0.000000
1680,5,0.125000,0.000000,364,364,35.563,0.508304,0.000000
