step,bin_idx,weight,mean_reward,n_samples,n_falls,mean_ep_len,mean_vx_at_term,r_en
192,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
192,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
240,0,1.000000,0.317622,316,131,785.253,0.096459,0.105132
240,1,0.000000,0.000000,0,0,0.000,0.000000,0.000000
240,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
240,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
240,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
240,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
240,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
240,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
288,0,1.000000,0.399504,302,132,761.556,0.093268,0.131953
288,1,0.000000,0.000000,0,0,0.000,0.000000,0.000000
288,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
288,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
288,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
288,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
288,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
288,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
336,0,1.000000,0.478301,344,191,705.125,0.100936,0.161544
336,1,0.000000,0.000000,0,0,0.000,0.000000,0.000000
336,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
336,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
336,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
336,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
336,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
336,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
384,0,1.000000,0.569473,428,275,635.633,0.087771,0.200923
384,1,0.000000,0.000000,0,0,0.000,0.000000,0.000000
384,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
384,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
384,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
384,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
384,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
384,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
432,0,1.000000,0.618093,481,314,629.424,0.097268,0.217293
432,1,0.000000,0.000000,0,0,0.000,0.000000,0.000000
432,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
432,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
432,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
432,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
432,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
432,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
480,0,1.000000,0.676263,530,378,589.279,0.091245,0.239237
480,1,0.000000,0.000000,0,0,0.000,0.000000,0.000000
480,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
480,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
480,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
480,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
480,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
480,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
528,0,1.000000,0.708348,489,351,574.810,0.082427,0.259253
528,1,0.200000,0.000000,0,0,0.000,0.000000,0.000000
528,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
528,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
528,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
528,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
528,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
528,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
576,0,1.000000,0.742075,402,288,573.582,0.088571,0.273155
576,1,0.400000,0.000000,0,0,0.000,0.000000,0.000000
576,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
576,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
576,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
576,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
576,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
576,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
624,0,1.000000,0.757842,312,208,559.763,0.090417,0.285749
624,1,0.600000,0.000000,0,0,0.000,0.000000,0.000000
624,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
624,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
624,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
624,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
624,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
624,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
672,0,1.000000,0.735862,241,128,653.187,0.093326,0.279489
672,1,0.800000,0.706419,3,3,112.667,0.082492,0.419788
672,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
672,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
672,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
672,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
672,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
672,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
720,0,1.000000,0.736737,161,69,714.099,0.092599,0.280899
720,1,1.000000,0.605088,4,4,114.000,0.029548,0.353911
720,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
720,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
720,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
720,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
720,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
720,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
768,0,1.000000,0.718576,139,37,841.547,0.097971,0.278381
768,1,1.000000,0.000000,0,0,0.000,0.000000,0.000000
768,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
768,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
768,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
768,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
768,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
768,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
816,0,1.000000,0.728531,166,28,903.187,0.107499,0.282775
816,1,1.000000,0.578891,3,3,153.333,0.078001,0.358161
816,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
816,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
816,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
816,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
816,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
816,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
864,0,1.000000,0.787336,146,42,841.397,0.099630,0.308861
864,1,1.000000,0.629295,10,10,183.400,0.068006,0.356425
864,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
864,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
864,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
864,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
864,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
864,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
912,0,1.000000,0.813655,128,33,859.633,0.101100,0.324804
912,1,1.000000,0.621327,11,11,217.273,0.071024,0.387551
912,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
912,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
912,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
912,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
912,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
912,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
960,0,1.000000,0.844062,147,32,879.381,0.097469,0.336277
960,1,1.000000,0.578918,3,3,280.333,0.053379,0.350375
960,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
960,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
960,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
960,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
960,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
960,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1008,0,1.000000,0.879095,112,29,886.143,0.098477,0.353589
1008,1,1.000000,0.749172,15,7,677.333,0.103004,0.383906
1008,2,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1008,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1008,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1008,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1008,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1008,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1056,0,1.000000,0.897440,91,38,820.143,0.075691,0.369067
1056,1,1.000000,0.833589,54,11,864.463,0.098323,0.370988
1056,2,0.200000,0.000000,0,0,0.000,0.000000,0.000000
1056,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1056,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1056,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1056,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1056,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1104,0,1.000000,0.903653,77,39,791.727,0.095265,0.372192
1104,1,1.000000,0.816259,49,13,826.939,0.116581,0.373508
1104,2,0.400000,0.885886,7,0,1000.000,0.120943,0.372376
1104,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1104,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1104,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1104,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1104,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1152,0,1.000000,0.900448,77,36,809.506,0.084449,0.375589
1152,1,1.000000,0.767398,66,30,707.561,0.101952,0.387328
1152,2,0.600000,0.887465,11,0,1000.000,0.116558,0.369482
1152,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1152,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1152,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1152,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1152,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1200,0,1.000000,0.898000,73,25,845.658,0.116140,0.377075
1200,1,1.000000,0.803590,66,22,772.697,0.131358,0.395070
1200,2,0.800000,0.867320,27,1,965.482,0.084946,0.369563
1200,3,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1200,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1200,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1200,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1200,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1248,0,1.000000,0.900961,100,38,852.810,0.108782,0.382444
1248,1,1.000000,0.820252,73,20,828.507,0.109438,0.391452
1248,2,1.000000,0.856929,28,2,936.857,0.096806,0.388177
1248,3,0.200000,0.000000,0,0,0.000,0.000000,0.000000
1248,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1248,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1248,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1248,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1296,0,1.000000,0.901994,68,28,862.500,0.117438,0.385834
1296,1,1.000000,0.810750,51,15,828.353,0.133177,0.396937
1296,2,1.000000,0.871888,44,2,964.432,0.109862,0.379275
1296,3,0.400000,0.903559,8,0,1000.000,0.068281,0.367283
1296,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1296,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1296,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1296,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1344,0,1.000000,0.900281,59,16,914.356,0.119008,0.388222
1344,1,1.000000,0.841498,58,12,870.621,0.116249,0.396966
1344,2,1.000000,0.886685,61,2,971.229,0.082986,0.385198
1344,3,0.600000,0.902252,20,0,1000.000,0.065192,0.375130
1344,4,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1344,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1344,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1344,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1392,0,1.000000,0.910087,73,5,980.356,0.109705,0.381124
1392,1,1.000000,0.887360,88,6,960.443,0.107676,0.386176
1392,2,1.000000,0.864204,71,5,941.070,0.126571,0.385382
1392,3,1.000000,0.903133,37,0,1000.000,0.120285,0.383081
1392,4,0.200000,0.000000,0,0,0.000,0.000000,0.000000
1392,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1392,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1392,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1440,0,1.000000,0.908504,83,5,981.819,0.095396,0.389426
1440,1,1.000000,0.865381,76,10,934.974,0.105735,0.392700
1440,2,1.000000,0.848631,103,10,923.932,0.123248,0.392683
1440,3,1.000000,0.855251,72,5,939.306,0.108884,0.394431
1440,4,0.400000,0.907575,16,0,1000.000,0.118329,0.378331
1440,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1440,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1440,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1488,0,1.000000,0.913378,87,7,986.713,0.111300,0.392241
1488,1,1.000000,0.878611,116,13,937.207,0.096439,0.395654
1488,2,1.000000,0.828450,103,14,888.767,0.090676,0.399637
1488,3,1.000000,0.841647,80,7,922.588,0.110457,0.400533
1488,4,0.600000,0.914122,27,0,1000.000,0.071865,0.384661
1488,5,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1488,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1488,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1536,0,1.000000,0.906827,89,5,982.607,0.103639,0.394997
1536,1,1.000000,0.866808,94,14,917.202,0.109306,0.406363
1536,2,1.000000,0.809035,99,17,866.172,0.099729,0.410331
1536,3,1.000000,0.720953,101,23,807.129,0.097004,0.429612
1536,4,1.000000,0.804480,52,6,895.231,0.100406,0.414449
1536,5,0.200000,0.000000,0,0,0.000,0.000000,0.000000
1536,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1536,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1584,0,1.000000,0.852912,73,13,938.452,0.119109,0.403249
1584,1,1.000000,0.831163,77,10,951.286,0.115058,0.404748
1584,2,1.000000,0.753721,72,14,850.181,0.098095,0.414752
1584,3,1.000000,0.654655,90,26,752.222,0.113072,0.441961
1584,4,1.000000,0.590078,71,22,718.634,0.118878,0.447648
1584,5,0.200000,0.870315,20,0,1000.000,0.132463,0.404488
1584,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1584,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1632,0,1.000000,0.818272,62,8,922.339,0.110206,0.412146
1632,1,1.000000,0.764329,50,13,870.160,0.171496,0.420334
1632,2,1.000000,0.710122,57,11,851.649,0.165842,0.421355
1632,3,1.000000,0.632220,67,17,784.791,0.146911,0.438102
1632,4,1.000000,0.590483,60,18,740.633,0.103060,0.433382
1632,5,0.200000,0.642967,13,2,858.308,0.147321,0.433748
1632,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1632,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1680,0,1.000000,0.843138,47,7,955.532,0.156396,0.418047
1680,1,1.000000,0.800315,42,8,895.024,0.185573,0.422788
1680,2,1.000000,0.638331,39,12,773.231,0.176240,0.435646
1680,3,1.000000,0.531354,48,18,684.292,0.149655,0.453347
1680,4,1.000000,0.468205,62,25,649.968,0.130062,0.457062
1680,5,0.200000,0.553856,10,4,632.400,0.137538,0.459869
1680,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1680,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1728,0,1.000000,0.789658,38,4,971.421,0.108201,0.415188
1728,1,1.000000,0.692536,34,9,870.265,0.202226,0.428488
1728,2,1.000000,0.621846,32,9,796.219,0.152359,0.442712
1728,3,1.000000,0.676058,37,5,890.487,0.108172,0.434443
1728,4,1.000000,0.507760,28,9,729.536,0.128212,0.451476
1728,5,0.200000,0.370679,3,1,703.667,0.060693,0.429174
1728,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1728,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1776,0,1.000000,0.788065,32,7,879.219,0.137080,0.431835
1776,1,1.000000,0.762426,28,4,925.893,0.128913,0.423997
1776,2,1.000000,0.638614,30,4,927.500,0.155992,0.433183
1776,3,1.000000,0.686173,24,2,939.458,0.124185,0.427982
1776,4,1.000000,0.623251,17,3,852.647,0.154357,0.448392
1776,5,0.200000,0.587706,3,0,1000.000,0.301563,0.433531
1776,6,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1776,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1824,0,1.000000,0.767240,30,4,920.700,0.139545,0.430015
1824,1,1.000000,0.774794,34,1,984.118,0.112587,0.421368
1824,2,1.000000,0.702506,30,1,978.167,0.137433,0.426133
1824,3,1.000000,0.698619,20,1,957.850,0.102180,0.422038
1824,4,1.000000,0.693082,27,2,944.630,0.131676,0.432491
1824,5,0.400000,0.709943,3,0,1000.000,0.115390,0.437478
1824,6,0.200000,0.000000,0,0,0.000,0.000000,0.000000
1824,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1872,0,1.000000,0.758444,29,5,937.034,0.167762,0.432068
1872,1,1.000000,0.738132,31,6,887.839,0.164073,0.429168
1872,2,1.000000,0.746241,24,3,919.375,0.175875,0.440269
1872,3,1.000000,0.699148,25,2,946.240,0.128309,0.433839
1872,4,1.000000,0.673805,19,3,882.579,0.104903,0.437037
1872,5,0.400000,0.557304,7,1,881.000,0.099250,0.428860
1872,6,0.200000,0.834731,10,0,1000.000,0.147751,0.442359
1872,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1920,0,1.000000,0.808712,24,7,858.917,0.181660,0.441544
1920,1,1.000000,0.777156,29,5,897.724,0.135583,0.438028
1920,2,1.000000,0.744752,20,2,940.600,0.107922,0.438695
1920,3,1.000000,0.779741,26,2,953.654,0.133337,0.440116
1920,4,1.000000,0.795598,30,0,1000.000,0.110180,0.438927
1920,5,0.800000,0.735143,8,0,1000.000,0.090061,0.445715
1920,6,0.400000,0.727666,5,0,1000.000,0.075706,0.442751
1920,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
1968,0,1.000000,0.808438,18,1,966.389,0.150420,0.441579
1968,1,1.000000,0.754204,26,2,956.577,0.131941,0.441904
1968,2,1.000000,0.763912,16,1,968.750,0.106796,0.434691
1968,3,1.000000,0.647150,21,3,902.143,0.176004,0.439098
1968,4,1.000000,0.706742,18,1,959.556,0.124733,0.437675
1968,5,1.000000,0.766019,17,0,1000.000,0.097901,0.441365
1968,6,0.600000,0.804563,8,0,1000.000,0.085612,0.427922
1968,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2016,0,1.000000,0.857979,18,5,897.389,0.191917,0.440658
2016,1,1.000000,0.753657,21,3,947.952,0.158183,0.446911
2016,2,1.000000,0.649390,27,5,925.556,0.102261,0.443771
2016,3,1.000000,0.695659,17,1,965.059,0.097507,0.450362
2016,4,1.000000,0.569293,15,4,803.467,0.153408,0.437410
2016,5,1.000000,0.809523,21,0,1000.000,0.127169,0.442536
2016,6,0.800000,0.896139,9,0,1000.000,0.143280,0.444912
2016,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2112,0,1.000000,0.839399,35,11,855.057,0.235821,0.447854
2112,1,1.000000,0.730360,46,6,952.109,0.165231,0.442712
2112,2,1.000000,0.685034,35,5,948.429,0.163125,0.454630
2112,3,1.000000,0.688303,43,7,921.558,0.149942,0.457677
2112,4,1.000000,0.614215,36,5,908.639,0.221705,0.458618
2112,5,1.000000,0.666546,46,5,913.435,0.166823,0.460558
2112,6,0.800000,0.698170,29,2,940.552,0.083089,0.446806
2112,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2160,0,1.000000,0.845592,25,2,968.600,0.133989,0.449767
2160,1,1.000000,0.652401,18,2,975.667,0.138682,0.458498
2160,2,1.000000,0.681043,23,1,963.652,0.104601,0.450550
2160,3,1.000000,0.712005,27,2,946.296,0.159315,0.454123
2160,4,1.000000,0.574520,28,5,909.857,0.170924,0.458750
2160,5,1.000000,0.706395,18,0,1000.000,0.104363,0.447002
2160,6,1.000000,0.626817,14,0,1000.000,0.114846,0.446297
2160,7,0.000000,0.000000,0,0,0.000,0.000000,0.000000
2208,0,1.000000,0.704934,23,3,964.217,0.165349,0.457540
2208,1,1.000000,0.705478,28,8,900.179,0.191767,0.458803
2208,2,1.000000,0.579753,25,7,907.080,0.226822,0.469910
2208,3,1.000000,0.608628,20,3,938.200,0.181567,0.455019
2208,4,1.000000,0.532885,27,6,872.074,0.184458,0.467044
2208,5,1.000000,0.536484,19,4,859.632,0.213425,0.463252
2208,6,1.000000,0.727619,22,0,1000.000,0.145595,0.458159
2208,7,0.200000,0.000000,0,0,0.000,0.000000,0.000000
2256,0,1.000000,0.653916,22,3,902.727,0.133722,0.453873
2256,1,1.000000,0.693524,36,2,989.500,0.145384,0.463046
2256,2,1.000000,0.637705,38,3,984.289,0.183842,0.458671
2256,3,1.000000,0.431037,36,10,848.639,0.193958,0.476260
2256,4,1.000000,0.449040,27,6,887.667,0.204083,0.469282
2256,5,1.000000,0.475433,25,3,914.680,0.115273,0.474855
2256,6,1.000000,0.543752,17,3,851.353,0.207838,0.484823
2256,7,0.200000,0.000000,0,0,0.000,0.000000,0.000000
2304,0,1.000000,0.663802,29,4,947.586,0.159336,0.466906
2304,1,1.000000,0.620958,24,6,925.542,0.207934,0.467609
2304,2,1.000000,0.545029,28,8,895.607,0.269309,0.471592
2304,3,1.000000,0.473584,26,7,921.000,0.215638,0.476274
2304,4,1.000000,0.441110,19,8,803.421,0.273685,0.488068
2304,5,1.000000,0.479017,27,4,915.037,0.171477,0.477887
2304,6,1.000000,0.573596,22,2,937.091,0.166941,0.477360
2304,7,0.200000,0.631910,4,0,1000.000,0.242174,0.478334
2352,0,1.000000,0.715589,17,1,986.235,0.202576,0.467177
2352,1,1.000000,0.608187,30,3,938.300,0.208606,0.478188
2352,2,1.000000,0.564526,28,8,890.571,0.183564,0.476170
2352,3,1.000000,0.445055,31,9,844.355,0.185610,0.487982
2352,4,1.000000,0.504777,34,8,902.265,0.165058,0.472614
2352,5,1.000000,0.628456,30,3,921.167,0.194324,0.467592
2352,6,1.000000,0.389061,29,6,857.172,0.165765,0.482065
2352,7,0.200000,0.333863,5,0,1000.000,0.128354,0.477189
2400,0,1.000000,0.586676,33,2,983.788,0.190905,0.476515
2400,1,1.000000,0.604560,40,6,955.625,0.208168,0.485035
2400,2,1.000000,0.562398,35,4,950.257,0.169444,0.487194
2400,3,1.000000,0.430801,47,10,927.149,0.179246,0.486465
2400,4,1.000000,0.454343,40,11,875.475,0.188308,0.487861
2400,5,1.000000,0.483513,39,4,932.103,0.185425,0.486807
2400,6,1.000000,0.466077,40,5,917.100,0.143046,0.483112
2400,7,0.200000,0.624870,11,1,919.545,0.143215,0.488805
2448,0,1.000000,0.632912,40,2,977.050,0.140653,0.473963
2448,1,1.000000,0.492850,44,2,997.205,0.165777,0.480320
2448,2,1.000000,0.513743,45,2,985.378,0.165827,0.477588
2448,3,1.000000,0.450976,43,10,915.628,0.141791,0.480178
2448,4,1.000000,0.390829,49,11,893.592,0.166752,0.496033
2448,5,1.000000,0.330787,49,15,818.571,0.148045,0.499948
2448,6,1.000000,0.347278,53,15,809.000,0.162986,0.502808
2448,7,0.200000,0.502353,10,0,1000.000,0.148685,0.484242
2496,0,1.000000,0.482552,39,2,988.590,0.155262,0.488388
2496,1,1.000000,0.563140,56,1,995.071,0.155394,0.479085
2496,2,1.000000,0.517398,39,3,977.180,0.157766,0.482582
2496,3,1.000000,0.393534,54,6,968.685,0.169421,0.493367
2496,4,1.000000,0.420421,52,5,961.577,0.154979,0.491112
2496,5,1.000000,0.467368,68,7,927.603,0.158846,0.488519
2496,6,1.000000,0.385152,55,2,973.727,0.155771,0.490305
2496,7,0.200000,0.569548,9,0,1000.000,0.190436,0.482296
2544,0,1.000000,0.458054,50,2,998.420,0.141021,0.487363
2544,1,1.000000,0.569845,54,1,997.778,0.159764,0.489183
2544,2,1.000000,0.446735,44,1,998.364,0.157907,0.489406
2544,3,1.000000,0.361056,52,3,968.808,0.165787,0.498631
2544,4,1.000000,0.456892,55,3,971.800,0.171989,0.490539
2544,5,1.000000,0.389626,61,3,972.131,0.131497,0.490994
2544,6,1.000000,0.411173,48,1,985.875,0.152508,0.494795
2544,7,0.200000,0.651444,11,0,1000.000,0.194161,0.481455
2592,0,1.000000,0.346130,50,0,1000.000,0.165529,0.501303
2592,1,1.000000,0.508002,48,0,1000.000,0.134645,0.488089
2592,2,1.000000,0.432648,55,4,968.836,0.183090,0.501738
2592,3,1.000000,0.446690,37,4,947.865,0.206594,0.499530
2592,4,1.000000,0.394470,44,2,965.000,0.198134,0.496003
2592,5,1.000000,0.315481,40,0,1000.000,0.142007,0.496703
2592,6,1.000000,0.460949,46,1,985.174,0.151149,0.491608
2592,7,0.200000,0.363549,12,0,1000.000,0.166889,0.486264
2640,0,1.000000,0.446707,40,0,1000.000,0.161814,0.486874
