step,bin_idx,weight,mean_reward,n_samples,n_falls,mean_ep_len,mean_vx_at_term,r_en
1296,3,0.125000,0.130655,143,143,84.119,0.409794,0.518125
1296,4,0.125000,0.030693,189,189,69.799,0.448008,0.525235
1296,5,0.125000,0.004702,201,201,63.154,0.433311,0.530918
1296,6,0.125000,0.000480,199,199,58.302,0.416925,0.528002
1296,7,0.125000,0.003211,187,186,61.642,0.393840,0.528321
1344,0,0.125000,0.924444,27,25,376.852,0.343582,0.429455
1344,1,0.125000,0.705480,90,90,244.289,0.461666,0.456790
1344,2,0.125000,0.370161,153,153,135.235,0.477699,0.494679
1344,3,0.125000,0.128401,177,177,83.141,0.448072,0.513950
1344,4,0.125000,0.028877,178,178,66.657,0.478659,0.521560
1344,5,0.125000,0.004488,160,160,60.963,0.517496,0.530942
1344,6,0.125000,0.000438,179,179,54.575,0.528050,0.533155
1344,7,0.125000,0.000025,181,181,49.972,0.526671,0.533323
1392,0,0.125000,0.933364,19,19,416.263,0.369095,0.418314
1392,1,0.125000,0.716899,74,74,230.622,0.445479,0.462247
1392,2,0.125000,0.360068,148,148,135.459,0.475565,0.492364
1392,3,0.125000,0.126130,154,154,81.481,0.504913,0.523182
1392,4,0.125000,0.027335,142,142,65.817,0.525578,0.523505
1392,5,0.125000,0.013560,161,159,66.335,0.548472,0.533160
1392,6,0.125000,0.007551,126,125,58.944,0.555141,0.534521
1392,7,0.125000,0.006849,137,136,53.467,0.544692,0.522523
1440,0,0.125000,0.931639,12,11,413.917,0.412435,0.396211
1440,1,0.125000,0.695173,27,27,330.667,0.424636,0.445124
1440,2,0.125000,0.360539,96,96,130.823,0.521843,0.493853
1440,3,0.125000,0.121987,113,112,93.035,0.565429,0.498635
1440,4,0.125000,0.025260,123,123,64.902,0.658292,0.511686
1440,5,0.125000,0.009891,145,144,64.283,0.641839,0.510637
1440,6,0.125000,0.007062,139,138,58.475,0.624123,0.505308
1440,7,0.125000,0.000013,149,149,45.047,0.616759,0.511925
1488,0,0.125000,0.928075,3,1,725.000,0.086946,0.399491
1488,1,0.125000,0.700505,43,42,309.047,0.392170,0.451297
1488,2,0.125000,0.369791,159,156,164.352,0.457177,0.494153
1488,3,0.125000,0.134063,165,162,103.267,0.549804,0.513173
1488,4,0.125000,0.043194,102,100,77.676,0.573153,0.529622
1488,5,0.125000,0.012781,105,104,59.324,0.613748,0.528443
1488,6,0.125000,0.021883,114,111,69.535,0.610711,0.516041
1488,7,0.125000,0.031382,109,105,76.220,0.630826,0.514070
1536,0,0.125000,0.931171,9,6,533.000,0.230602,0.426617
1536,1,0.125000,0.707487,51,49,336.431,0.378606,0.456941
1536,2,0.125000,0.379697,127,122,196.898,0.433564,0.492828
1536,3,0.125000,0.126656,98,98,77.776,0.547864,0.522706
1536,4,0.125000,0.042294,108,106,76.056,0.635713,0.529979
1536,5,0.125000,0.028157,105,102,76.810,0.633308,0.532169
1536,6,0.125000,0.039290,113,108,87.274,0.629056,0.522341
1536,7,0.125000,0.033191,85,82,75.035,0.644662,0.528228
1584,0,0.125000,0.929232,11,6,684.182,0.204154,0.402058
1584,1,0.125000,0.744315,43,32,524.721,0.334477,0.443818
1584,2,0.125000,0.389206,97,93,197.856,0.448327,0.502063
1584,3,0.125000,0.167253,98,93,130.316,0.542275,0.520155
1584,4,0.125000,0.061033,103,99,94.650,0.634804,0.532691
1584,5,0.125000,0.055594,90,85,103.522,0.651870,0.525376
1584,6,0.125000,0.089521,96,86,143.740,0.602907,0.510389
1584,7,0.125000,0.055427,91,85,105.209,0.596093,0.520812
1632,0,0.125000,0.943066,4,2,592.000,0.048997,0.414800
1632,1,0.125000,0.698256,37,36,360.324,0.399992,0.455534
1632,2,0.125000,0.378978,77,74,212.883,0.410024,0.499955
1632,3,0.125000,0.181662,76,71,138.618,0.480280,0.521189
1632,4,0.125000,0.074062,91,86,109.538,0.583004,0.520545
1632,5,0.125000,0.027374,68,66,78.676,0.615925,0.541383
1632,6,0.125000,0.078137,90,82,130.578,0.624017,0.533010
1632,7,0.125000,0.022740,82,80,65.927,0.613922,0.519962
1680,0,0.125000,0.939024,5,2,754.200,0.332197,0.421184
1680,1,0.125000,0.755723,26,19,580.923,0.292285,0.443648
1680,2,0.125000,0.451061,55,45,331.927,0.381215,0.486774
1680,3,0.125000,0.207322,65,58,186.800,0.440306,0.518866
1680,4,0.125000,0.071504,60,57,112.100,0.572247,0.525162
1680,5,0.125000,0.102851,63,56,158.302,0.579755,0.511777
1680,6,0.125000,0.096023,53,47,156.491,0.581859,0.519218
1680,7,0.125000,0.065299,77,71,119.026,0.645184,0.527502
1728,0,0.125000,0.942709,5,2,748.800,0.229206,0.398589
1728,1,0.125000,0.776314,12,8,610.250,0.285596,0.443119
1728,2,0.125000,0.389414,24,22,285.917,0.337256,0.505652
1728,3,0.125000,0.263246,50,41,262.540,0.398953,0.508667
1728,4,0.125000,0.220623,58,45,279.897,0.479043,0.504380
1728,5,0.125000,0.166962,57,46,241.649,0.500529,0.512326
1728,6,0.125000,0.088402,64,58,138.594,0.592000,0.516660
1728,7,0.125000,0.117479,48,42,165.812,0.569195,0.525754
1776,0,0.125000,0.889062,11,2,905.364,0.208861,0.410002
1776,1,0.125000,0.756615,12,9,568.333,0.353256,0.441221
1776,2,0.125000,0.630449,26,13,600.962,0.305613,0.456010
1776,3,0.125000,0.255434,30,25,263.033,0.421045,0.508249
1776,4,0.125000,0.224186,53,41,287.415,0.465218,0.507298
1776,5,0.125000,0.121421,59,51,189.864,0.538637,0.520627
1776,6,0.125000,0.171974,53,43,234.962,0.540190,0.514789
1776,7,0.125000,0.281717,49,34,340.898,0.462686,0.496825
1824,0,0.125000,0.875662,16,3,926.250,0.130572,0.404759
1824,1,0.125000,0.844673,23,8,756.826,0.177111,0.420964
1824,2,0.125000,0.602350,24,13,570.750,0.340377,0.455345
1824,3,0.125000,0.463384,48,27,509.146,0.332010,0.466130
1824,4,0.125000,0.312322,51,35,371.000,0.425592,0.497274
1824,5,0.125000,0.260188,45,32,334.000,0.496272,0.502432
1824,6,0.125000,0.282933,68,47,346.044,0.471947,0.493792
1824,7,0.125000,0.269307,54,38,330.315,0.494296,0.510608
1872,0,0.125000,0.870527,15,4,822.267,0.236367,0.420195
1872,1,0.125000,0.819146,24,8,817.833,0.243888,0.436453
1872,2,0.125000,0.587829,39,22,589.667,0.256873,0.464631
1872,3,0.125000,0.314130,58,43,371.879,0.413182,0.500061
1872,4,0.125000,0.315775,54,36,396.296,0.385580,0.494737
1872,5,0.125000,0.187938,52,41,261.865,0.515841,0.519573
1872,6,0.125000,0.240449,49,35,324.367,0.500569,0.511988
1872,7,0.125000,0.179445,55,44,238.800,0.545580,0.523629
1920,0,0.125000,0.875825,28,4,914.321,0.240679,0.422086
1920,1,0.125000,0.809324,32,12,812.750,0.271387,0.424603
1920,2,0.125000,0.535488,63,41,557.397,0.367436,0.469267
1920,3,0.125000,0.402046,61,40,432.770,0.391842,0.497495
1920,4,0.125000,0.271067,66,48,328.364,0.452737,0.518299
1920,5,0.125000,0.219828,71,53,300.662,0.452450,0.524079
1920,6,0.125000,0.324272,48,30,407.312,0.533559,0.508864
1920,7,0.125000,0.326555,78,49,401.500,0.491300,0.507928
1968,0,0.125000,0.947623,18,6,863.556,0.159162,0.416860
1968,1,0.125000,0.771707,49,32,693.020,0.271508,0.452493
1968,2,0.125000,0.531971,79,54,528.962,0.366311,0.480838
1968,3,0.125000,0.309736,75,57,336.120,0.408283,0.521863
1968,4,0.125000,0.260105,58,43,310.224,0.408897,0.524092
1968,5,0.125000,0.117436,65,57,174.985,0.475605,0.546979
1968,6,0.125000,0.221498,72,54,291.083,0.449097,0.532978
1968,7,0.125000,0.274766,77,53,343.883,0.496596,0.521408
2016,0,0.125000,0.906977,25,8,876.000,0.222156,0.433068
2016,1,0.125000,0.773143,37,23,751.865,0.295286,0.453647
2016,2,0.125000,0.494875,37,28,489.081,0.354928,0.495915
2016,3,0.125000,0.282270,53,43,295.547,0.432419,0.532340
2016,4,0.125000,0.266457,71,52,322.930,0.428375,0.533373
2016,5,0.125000,0.276011,69,48,347.928,0.401239,0.527092
2016,6,0.125000,0.193886,71,56,254.521,0.479766,0.547802
2016,7,0.125000,0.234504,81,59,307.716,0.465632,0.538014
2064,0,0.125000,0.948780,10,4,815.700,0.204459,0.444239
2064,1,0.125000,0.793282,37,20,830.703,0.327584,0.448745
2064,2,0.125000,0.526469,57,39,494.509,0.335426,0.497680
2064,3,0.125000,0.344568,50,36,387.240,0.402717,0.527213
2064,4,0.125000,0.217408,66,52,277.439,0.478040,0.534970
2064,5,0.125000,0.222577,66,50,293.803,0.434008,0.540223
2064,6,0.125000,0.152522,59,49,217.644,0.549186,0.550842
2064,7,0.125000,0.111183,58,51,168.310,0.546945,0.559187
2112,0,0.125000,0.914743,25,1,990.320,0.175942,0.433000
2112,1,0.125000,0.780619,40,25,760.000,0.351502,0.465557
2112,2,0.125000,0.508991,97,72,500.680,0.377502,0.503806
2112,3,0.125000,0.323965,60,45,348.433,0.418350,0.529722
2112,4,0.125000,0.238106,71,54,315.141,0.422728,0.532965
2112,5,0.125000,0.250940,69,50,329.913,0.445394,0.538064
2112,6,0.125000,0.263117,60,43,328.267,0.494735,0.542937
2112,7,0.125000,0.316097,76,49,393.895,0.495085,0.527000
2160,0,0.125000,0.896478,24,4,948.208,0.159966,0.455356
2160,1,0.125000,0.796218,50,26,793.480,0.274414,0.475809
2160,2,0.125000,0.521368,72,51,561.806,0.398188,0.503748
2160,3,0.125000,0.379824,66,44,432.818,0.356470,0.517137
2160,4,0.125000,0.313415,71,47,402.577,0.383405,0.527896
2160,5,0.125000,0.240839,88,63,337.011,0.475109,0.545257
2160,6,0.125000,0.298355,71,48,366.169,0.437819,0.534696
2160,7,0.125000,0.244672,66,48,317.364,0.528861,0.537566
2208,0,0.125000,0.910322,50,8,972.240,0.222809,0.450009
2208,1,0.125000,0.834299,47,17,880.957,0.290276,0.470717
2208,2,0.125000,0.666019,67,25,783.746,0.284624,0.475013
2208,3,0.125000,0.515919,58,28,588.293,0.378325,0.503226
2208,4,0.125000,0.423500,74,39,522.459,0.410129,0.508997
2208,5,0.125000,0.368480,77,45,461.493,0.437731,0.518045
2208,6,0.125000,0.385272,86,49,473.651,0.400409,0.520272
2208,7,0.125000,0.380927,89,50,476.933,0.456540,0.522953
2256,0,0.125000,0.866519,39,2,996.641,0.224404,0.463057
2256,1,0.125000,0.806112,42,13,875.429,0.204881,0.467414
2256,2,0.125000,0.665338,48,19,778.521,0.394120,0.491324
2256,3,0.125000,0.464083,56,31,519.536,0.398440,0.514447
2256,4,0.125000,0.325252,82,54,408.110,0.404897,0.528703
2256,5,0.125000,0.325026,76,47,436.211,0.454120,0.526279
2256,6,0.125000,0.278545,89,59,390.640,0.489531,0.532387
2256,7,0.125000,0.284796,101,68,374.723,0.523320,0.538585
2304,0,0.125000,0.874571,30,2,972.333,0.251019,0.468224
2304,1,0.125000,0.819393,49,17,890.245,0.261241,0.467825
2304,2,0.125000,0.604605,55,26,693.309,0.310629,0.489616
2304,3,0.125000,0.505166,71,35,578.155,0.364157,0.500802
2304,4,0.125000,0.321362,71,44,450.099,0.434024,0.527999
2304,5,0.125000,0.207538,104,78,329.923,0.464222,0.540931
2304,6,0.125000,0.305850,71,46,405.817,0.478516,0.531995
2304,7,0.125000,0.324170,77,49,411.974,0.442699,0.523466
2352,0,0.125000,0.921677,33,4,944.030,0.214805,0.469070
2352,1,0.125000,0.827840,44,17,808.750,0.306858,0.487287
2352,2,0.125000,0.623091,44,22,676.818,0.371075,0.502694
2352,3,0.125000,0.440216,59,34,538.780,0.337639,0.523663
2352,4,0.125000,0.340605,87,53,469.678,0.443011,0.528113
2352,5,0.125000,0.288078,74,49,407.324,0.425734,0.525761
2352,6,0.125000,0.317781,74,45,447.392,0.414882,0.535662
2352,7,0.125000,0.348073,79,46,466.316,0.414135,0.525315
2400,0,0.125000,0.861614,26,3,956.654,0.184881,0.471576
2400,1,0.125000,0.789349,54,25,788.482,0.303490,0.485507
2400,2,0.125000,0.511399,46,32,564.174,0.395976,0.516306
2400,3,0.125000,0.463692,48,26,565.625,0.341028,0.515481
2400,4,0.125000,0.291368,59,41,421.017,0.441692,0.534759
2400,5,0.125000,0.331532,59,36,462.780,0.432044,0.536574
2400,6,0.125000,0.193166,76,56,336.000,0.496615,0.543739
2400,7,0.125000,0.362838,69,40,473.623,0.438298,0.526354
2448,0,0.125000,0.834914,21,5,906.714,0.244278,0.487064
2448,1,0.125000,0.816786,32,10,838.094,0.283268,0.480150
2448,2,0.125000,0.617780,38,20,647.079,0.310108,0.503877
2448,3,0.125000,0.574553,42,17,660.119,0.367130,0.503407
2448,4,0.125000,0.349267,53,31,494.000,0.359818,0.524024
2448,5,0.125000,0.394185,51,26,560.471,0.437962,0.525844
2448,6,0.125000,0.340438,53,34,430.038,0.467339,0.532157
2448,7,0.125000,0.326258,48,30,442.375,0.457774,0.519853
2496,0,0.125000,0.853552,26,3,959.923,0.289991,0.482934
2496,1,0.125000,0.773596,40,14,805.850,0.271326,0.495838
2496,2,0.125000,0.618839,40,20,685.225,0.385178,0.517877
2496,3,0.125000,0.445596,39,20,613.128,0.355554,0.519930
2496,4,0.125000,0.322019,47,30,487.106,0.437266,0.534062
2496,5,0.125000,0.264602,62,42,425.726,0.399546,0.530594
2496,6,0.125000,0.292349,62,40,436.629,0.460986,0.533494
2496,7,0.125000,0.364701,55,31,500.673,0.464002,0.526225
2544,0,0.125000,0.806518,24,4,949.583,0.245457,0.493371
2544,1,0.125000,0.799579,30,16,736.833,0.368382,0.516214
2544,2,0.125000,0.546822,44,26,585.500,0.380144,0.528218
2544,3,0.125000,0.351134,33,21,519.333,0.393752,0.525514
2544,4,0.125000,0.430565,58,27,632.983,0.391729,0.519232
2544,5,0.125000,0.317494,53,34,445.755,0.401720,0.531395
2544,6,0.125000,0.274416,41,27,431.415,0.440669,0.532225
2544,7,0.125000,0.296282,51,30,488.706,0.470350,0.544178
2592,0,0.125000,0.814734,24,4,918.167,0.278363,0.496431
