condition,seed,bin_idx,rollout,fall_step,tracking_error,epte_sp,v_x_mean,v_x_signed_mean,vfc,action_rate,term_reason,duty_factor,stride_freq_hz,stride_length_m
uniform,0,1,0,999,0.10175209492444992,0.10265035182237625,0.7075617909431458,0.7074260711669922,0.9432348012924194,0.44615438580513,time_out,0.6327500343322754,6.237500190734863,0.11341499537229538
uniform,0,1,1,999,0.09589319676160812,0.09679730981588364,0.6883383989334106,0.688274621963501,0.9176995158195496,0.4530874192714691,time_out,0.6425000429153442,6.012500286102295,0.11447394639253616
uniform,0,1,2,999,0.0923542007803917,0.09326185286045074,0.7188021540641785,0.718691349029541,0.9582551717758179,0.42176881432533264,time_out,0.6074999570846558,6.350000381469727,0.11317973583936691
uniform,0,1,3,999,0.09800820797681808,0.09891020506620407,0.7066015601158142,0.7065250873565674,0.9420334696769714,0.43243950605392456,time_out,0.6180000305175781,6.199999809265137,0.11395566165447235
uniform,0,1,4,999,0.08057057857513428,0.08149001002311707,0.7382006049156189,0.7380004525184631,0.9840006232261658,0.4505746364593506,time_out,0.6192499995231628,6.137499809265137,0.12024447321891785
uniform,0,1,5,999,0.06133922562003136,0.062277887016534805,0.7402138710021973,0.7401049137115479,0.9868065714836121,0.5044320821762085,time_out,0.6649999618530273,5.862500190734863,0.12624390423297882
uniform,0,1,6,999,0.08091206848621368,0.08183115720748901,0.7417875528335571,0.7416788339614868,0.988905131816864,0.4658806622028351,time_out,0.621749997138977,6.137499809265137,0.120843805372715
uniform,0,1,7,999,0.10837367177009583,0.10926530510187149,0.6954478621482849,0.69533371925354,0.9271116256713867,0.45523878931999207,time_out,0.640999972820282,6.125,0.11352387070655823
uniform,0,1,8,999,0.08722738921642303,0.08814016729593277,0.7282624840736389,0.7282033562660217,0.9709378480911255,0.5001742839813232,time_out,0.6725000143051147,5.650000095367432,0.12888555228710175
uniform,0,1,9,999,0.09208554029464722,0.09299346059560776,0.7306258082389832,0.730507493019104,0.9740099906921387,0.4398077726364136,time_out,0.6152499914169312,6.212500095367432,0.11758671700954437
