run_id,sigma_en_x,std,alpha_en,mean_reward_final,mean_ep_length_final,err_b0,err_b1,err_b2,err_b3,err_b4,err_b5,err_b6,err_b7,v_act_b0,v_act_b1,v_act_b2,v_act_b3,v_act_b4,v_act_b5,v_act_b6,v_act_b7,duty_b0,duty_b1,duty_b2,duty_b3,duty_b4,duty_b5,duty_b6,duty_b7,freq_b0,freq_b1,freq_b2,freq_b3,freq_b4,freq_b5,freq_b6,freq_b7,stride_b0,stride_b1,stride_b2,stride_b3,stride_b4,stride_b5,stride_b6,stride_b7,flight_b0,flight_b1,flight_b2,flight_b3,flight_b4,flight_b5,flight_b6,flight_b7,wall_clock_min
1,250.0,0.5,1.0,nan,nan,0.3064612229168415,0.07980645440518856,0.04847525246441364,0.04808380842208862,0.06168661832809448,0.7527785992622376,0.7937400829792023,0.8118098372220993,0.3079752883315086,0.7714530003070831,1.2168026673793793,1.72867684841156,2.250724742412567,0.6826115188002586,0.673598176240921,0.709466681778431,0.693927503824234,0.6060524994134903,0.59029749751091,0.585849997997284,0.5813099992275238,0.6098574966192245,0.615794997215271,0.6184824955463409,3.417500011920929,4.135250034332276,4.405999999046326,4.670999989509583,4.881749949455261,3.908750007152557,3.927375009059906,4.0433749985694885,0.08991497494280339,0.18654765740036963,0.27617930114269257,0.37014112770557406,0.46104386150836946,0.17406048819422723,0.1708483427762985,0.17479271247982978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.48
2,500.0,0.5,1.0,nan,nan,0.18974450886249541,0.06900919809937477,0.057637149654328826,0.04784983728080988,0.049124288521707055,0.8178735095262527,0.8398831534385681,0.8450708323717118,0.23496097534894944,0.7544533747434616,1.1987138092517853,1.72675643324852,2.212028181552887,0.5036007648706436,0.5236329489946365,0.5847382724285126,0.7399392622709274,0.6134175020456314,0.5917324995994568,0.5771849995851517,0.5859550017118454,0.6364175003767013,0.6362775027751922,0.6324724978208542,3.4399301195144654,4.424750022888183,4.647125010490417,4.930874938964844,5.060249972343445,3.9477500033378603,4.079874980449676,4.301124994754791,0.0681788408011198,0.17053507685661315,0.2579285341501236,0.350175678730011,0.4371218392252922,0.12687171176075934,0.12783035062253476,0.13549068860709668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.17
3,1000.0,0.5,1.0,nan,nan,0.2394608035683632,0.1066310190781951,0.050225807912647726,0.04333080418407917,0.048818028569221496,0.3626301710680127,0.8336909061670303,0.8558272862434387,0.29741225510835645,0.7973081094026565,1.2446299576759339,1.725689970254898,2.244020490646362,1.831980543732643,0.5437579303979874,0.5444013541936874,0.6741299945116043,0.5918924951553345,0.5828624993562699,0.5787650018930435,0.5751725047826767,0.5950100004673005,0.6210075014829636,0.6235000002384186,3.288499987125397,4.305875010490418,4.761875009536743,5.088624949455261,5.326124958992004,4.886124958992005,3.9890000152587892,4.0188749980926515,0.09046099968254566,0.18514063447713852,0.2613661539554596,0.3391515237092972,0.4214619269967079,0.3532717055082321,0.13505482718348502,0.13426706656813622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.33
4,250.0,1.0,1.0,nan,nan,0.597705211788416,0.11328968346118927,0.09109373148530722,0.09094623412936925,0.06609013695269823,0.060095005333423615,0.12660258822143078,0.7999728626012802,0.38839531287550927,0.777367137670517,1.1512145185470581,1.6003697550296783,2.186881437301636,2.6310601592063905,2.8441521024703977,0.7538557553291321,0.6610947698354721,0.5984216678142548,0.5857774984836578,0.5789349961280823,0.5564299976825714,0.5511450040340423,0.5465849983692169,0.6185674983263015,3.4644374442100525,3.9804819083213805,4.326999979019165,4.759500017166138,4.9716248703002925,5.042999954223633,5.08262496471405,4.070875008106231,0.11157752588391304,0.19506399855017661,0.2659318660199642,0.3362280249595642,0.43984029918909073,0.5218860870599746,0.5601126545667648,0.18396101146936417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.68
5,500.0,1.0,1.0,nan,nan,0.5017169925570488,0.10810976911336184,0.07326998319476843,0.060238996297121046,0.05073355846107006,0.062240085750818255,0.11153528138995171,0.8152472537755966,0.3610874591767788,0.774809455871582,1.1760807096958161,1.6604945528507233,2.175075888633728,2.6350094938278197,2.8983704328536986,0.6965766754746437,0.6618375045061111,0.6100149947404861,0.5910449981689453,0.5742400008440017,0.5559525018930436,0.5366324996948242,0.5358075052499771,0.6300775009393692,3.4746250128746032,4.358499932289123,4.712874989509583,5.0049999237060545,5.4403749227523805,5.511749968528748,5.493124914169312,4.499375011920929,0.10324344575405121,0.17761290103197097,0.24951944261789322,0.3317475834488869,0.39981676161289215,0.47804528325796125,0.5275576588511467,0.15341122888028622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.7
6,1000.0,1.0,1.0,nan,nan,0.3161768037080765,0.10427502412348985,0.06576996471732854,0.08156966514885426,0.057762051708996294,0.05153483435511589,0.09327922046184539,0.8527635502815246,0.31086791783571244,0.7887692135572434,1.1964859294891357,1.6140661323070526,2.1654010018706322,2.645320198535919,2.9541323924064637,0.5559283795952797,0.6910649996995926,0.6079175001382828,0.5919300013780594,0.5937224984169006,0.5502757155895233,0.5451425015926361,0.5491800028085708,0.6643253546953202,3.530874984264374,4.519500002861023,4.876749958992004,5.040499997138977,5.480875000953675,5.526125106811524,5.522250061035156,4.295819003582,0.08779864579439163,0.17448848336935044,0.2452851502597332,0.32022097080945966,0.39374511152505876,0.47868974059820174,0.5349422311782837,0.12824881605803967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.73
7,250.0,1.0,0.5,nan,nan,0.4144262604415417,0.09978144060820342,0.06640612050890922,0.05933998502790928,0.059919654317200186,0.056719434186816214,0.09056655745953321,0.8388952666521072,0.339044386446476,0.771237177848816,1.1926943445205689,1.6591334271430969,2.1695137810707092,2.7012949633598327,2.969120539724827,0.6078964820504189,0.6512525016069413,0.6029200035333634,0.5877574968338013,0.5815099960565567,0.5712999993562698,0.5568800055980683,0.5562106847763062,0.6396425008773804,3.4544999980926514,4.315875015258789,4.63199999332428,4.965999889373779,5.2925,5.515375056266785,5.489409098625183,4.199999973773957,0.0977435451745987,0.1786562232673168,0.25744667440652846,0.3340946152806282,0.40995736837387087,0.48976927042007445,0.538895579725504,0.14312546662986278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.83
8,500.0,1.0,0.5,nan,nan,0.23183428451418878,0.09807128492742777,0.06858786609023809,0.05456432327628136,0.049167945571243765,0.05524301446974277,0.07334939509630203,0.9073730212450027,0.266109766215086,0.765748433470726,1.2033660459518432,1.6779693019390107,2.181184229850769,2.6809731769561767,3.0349736332893373,0.35129871845245364,0.703463186621666,0.6136499989032745,0.5943150013685227,0.5769574999809265,0.5588524997234344,0.5487725001573562,0.5527075034379959,0.6969003921747208,3.325870566368103,4.404124979972839,4.773000001907349,5.033874936103821,5.450500016212463,5.5200000619888305,5.514750008583069,3.590880665779114,0.0795683104172349,0.17373647466301917,0.25203910514712335,0.3333174815773964,0.4001885345578194,0.4856692123413086,0.5503206652402878,0.09413968626409769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.98
9,1000.0,1.0,0.5,nan,nan,0.2860883116722107,0.08073746763169766,0.06919279076159,0.05526005569845438,0.04572301838546991,0.05296647123992443,0.09325614523142577,0.885805281996727,0.2870564685761929,0.7523435801267624,1.1829338157176972,1.6815448820590972,2.17885089635849,2.653287897109985,2.959301993846893,0.43198435083031655,0.6612480449676513,0.5999049979448319,0.5835900008678436,0.5674924969673156,0.5551525008678436,0.5430000013113022,0.5395625078678131,0.6706975024938583,3.102553664445877,4.272999997138977,4.658125,4.94849992275238,5.096624999046326,5.3140000009536745,5.373499970436097,3.93037499666214,0.09208401657640934,0.1759926038980484,0.25391371592879297,0.33977137923240663,0.4277124887704849,0.499722835123539,0.5509168201684952,0.10703536443412304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.27
